TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a002480,에이큐브호텔,0,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,,,서울 중구 동호로35길 5,서울 중구 을지로5가 274-1,,,,1.0,147500,
a_a004152,마리호텔,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,7630801580.0,남양주마리호텔,경기 남양주시 와부읍 수레로 684,경기 남양주시 와부읍 월문리 115-7,3197036.0,4136025024.0,2022-10-01 20:42:00.000,1.0,60000,호텔비
a_a004261,힐튼가든인 서울강남점,1,1,Y,2022-10-14 00:00:00.000,2022-10-16 00:00:00.000,4,,힐튼 가든 인 서울 강남,서울 서초구 강남대로 253,서울 서초구 서초동 1362-26,2102001.0,1165010800.0,2022-08-30 00:00:00.000,1.0,722700,디럭스룸-더불침대2개 2박
a_a003114,코트야드 바이메리어트 서울 판교,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,트립닷컴,경기 성남시 분당구 판교역로192번길 12,경기 성남시 분당구 삼평동 664,4340520.0,4113510900.0,2022-09-24 15:00:00.000,1.0,211640,코트야드 바이 메리어트 서울판교
a_a002830,월미도해월관광호텔,0,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,3,,,인천 중구 월미로260번길 8,인천 중구 북성동1가 98-366,,,,1.0,120000,
a_a010416,H호스텔,1,7,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,2208183676.0,㈜이베이코리아,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010.0,1168010100.0,2022-10-22 00:00:00.000,1.0,68400,서울게스트하우스ㅣ이태원H호스텔
a_a001281,밀리토피아호텔,1,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,4,5028305372.0,밀리토피아호텔,경기 성남시 수정구 위례대로 83,경기 성남시 수정구 창곡동 566,2000034.0,4113110800.0,2022-09-03 14:38:00.000,1.0,132000,
a_a008440,노보텔앰배서더 서울용산,2,1,Y,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-09-26 00:00:00.000,3.0,264550,HO핫딜 슈페리어 트윈
a_a002618,쉬자파크 치유의집,0,9,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,3,,,경기 양평군 양평읍 쉬자파크길 223,경기 양평군 양평읍 백안리 산 68-7,,,,1.0,110000,
a_a001263,포포인츠 바이쉐라톤 서울구로,1,1,Y,2022-08-28 00:00:00.000,2022-08-29 00:00:00.000,2,2118829492.0,와이씨앤티(주),서울 구로구 디지털로32길 72,서울 구로구 구로동 1128-1,4148337.0,1153010200.0,2022-08-28 18:00:00.000,1.0,114950,
a_a014142,대호모텔,0,2,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,서울 금천구 가산로3길 10,서울 금천구 독산동 297-12,,,,1.0,150000,
a_a000376,케이월드호텔 종로,1,1,N,2022-08-21 00:00:00.000,2022-08-21 00:00:00.000,1,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-08-21 14:03:00.000,1.0,27000,MO-종로KWORLD-디
a_a012133,풀빌라 림,0,3,Y,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,2,,,경기 양평군 서종면 도장계곡길 27,경기 양평군 서종면 도장리 95-14,,,,1.0,199100,
a_a000454,그랜드인터컨티넨탈 서울파르나스,0,1,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,4,,,서울 강남구 테헤란로 521,서울 강남구 삼성동 159-8,,,,4.0,665000,
a_a000809,이비스앰배서더호텔 인사동,0,1,Y,2022-09-02 00:00:00.000,2022-09-04 00:00:00.000,1,,,서울 종로구 삼일대로30길 31,,,,,1.0,201700,
a_a004398,골드펫리조트,1,4,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,5,1358105329.0,기흥관광개발(주),경기 용인시 기흥구 기흥단지로 406,,3204016.0,4146310800.0,2022-10-08 00:00:00.000,1.0,90000,인원3인 추가;바베큐 숯
a_a002138,루미아호텔,0,1,Y,2022-09-24 00:00:00.000,2022-09-24 00:00:00.000,2,,,서울 종로구 난계로29길 19-11,서울 종로구 숭인동 1405,,,,1.0,35000,
a_a000588,더리프 사당,1,1,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,4,,더리프서울사당,,,,,2022-08-03 00:00:00.000,1.0,370000,[ROOM A] PRIVATE POOL SPA-최대4인
a_a000545,67빌리지,3,5,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,8761200642.0,67빌리지,경기 가평군 북면 가화로 2159-59,,3000142.0,4182035024.0,2022-08-28 10:49:00.000,1.0,20000,
a_a008086,알멕스랜드,1,5,Y,2022-10-28 00:00:00.000,2022-10-30 00:00:00.000,3,,알멕스랜드,경기 연천군 왕징면 왕산로218번길 61,경기 연천군 왕징면 무등리 183-1,4445274.0,4180035021.0,2022-10-28 00:00:00.000,1.0,80000,A블럭 A16
a_a008579,미몽펜션,0,3,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,,강원 춘천시 남산면 강촌로 172,강원 춘천시 남산면 방곡리 418-7,,,,5.0,280000,
a_a003597,휴모텔,1,2,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,2208742885.0,(주)야놀자,경기 성남시 분당구 판교역로 152,경기 성남시 분당구 백현동 537,3179025.0,4113511000.0,2022-10-05 00:09:00.000,1.0,47000,
a_a000793,선릉역롯데골드로즈,1,11,Y,2022-09-01 00:00:00.000,2022-09-04 00:00:00.000,1,,AIRBNB,,,,,2022-08-02 12:39:00.000,1.0,283047,3박;청소비;서비스 수수료;숙박세와 수수료
a_a003274,호텔로젠하임,0,1,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,,,경기 고양시 일산동구 장백로 36,경기 고양시 일산동구 백석동 1306-2,,,,1.0,60000,
a_a000493,오리엔스호텔앤레지던스,0,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,1,,,서울 중구 삼일대로2길 50,서울 중구 예장동 2-19,,,,1.0,265650,
a_a003212,아리랑힐호텔 동대문,1,1,Y,2022-09-26 00:00:00.000,2022-09-27 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-09-23 00:15:00.000,1.0,65000,아리랑힐호텔동대문
a_a001240,JW 메리어트 호텔 서울,1,1,Y,2022-08-26 00:00:00.000,2022-08-26 00:00:00.000,2,,JW 메리어트 서울,서울 서초구 신반포로 176,,3121017.0,1165010700.0,2022-08-22 00:00:00.000,1.0,354470,호텔비
a_a011803,클럽케이서울,1,11,N,2022-10-27 00:00:00.000,2022-10-29 00:00:00.000,1,1208540787.0,(주)에스에이엠프라퍼티 선릉지점,서울 강남구 선릉로 524,서울 강남구 삼성동 140-3,3122006.0,1168010500.0,2022-10-27 22:52:00.000,3.0,17000,CS-TICKET(남); 찜질복
a_a005503,호텔라엠,1,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,2208115770.0,나이스정보통신㈜,,,,,2022-10-06 00:00:00.000,1.0,110000,SAMSUNG LAM
a_a001280,수목원프로방스 캠핑장,1,5,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,5,,수목원프로방스,경기 포천시 신북면 탑신로 1066,,3012029.0,4165034031.0,2022-08-03 19:19:00.000,3.0,100000,A존 28
a_a000011,오블라디풀빌라,0,3,Y,2022-08-06 00:00:00.000,2022-08-07 00:00:00.000,6,,,경기 파주시 문산읍 문현말길 113-2,경기 파주시 문산읍 내포리 391-1,,,,1.0,900000,
a_a008110,한화리조트 용인베잔송,1,4,Y,2022-10-26 00:00:00.000,2022-10-28 00:00:00.000,4,,한화리조트,경기 용인시 처인구 남사읍 봉무로153번길 79,,4409448.0,4146125923.0,,1.0,62000,한화리조트용인(베잔송/한화리조트/용인
a_a000051,에스호텔,2,1,Y,2022-08-05 00:00:00.000,2022-08-07 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-08-03 16:01:00.000,1.0,70000,부천 에스
a_a014727,야코리아호스텔 강남점,1,7,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,1,,야코리아호스텔,서울 강남구 테헤란로43길 19,서울 강남구 역삼동 700-31,4166739.0,1168010100.0,2022-10-26 19:50:00.000,1.0,35000,6인여성도미
a_a008543,더파크엠,1,11,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,6498702347.0,더파크엠,서울 영등포구 선유동1로 50,서울 영등포구 당산동3가 558-3,3118011.0,1156011300.0,2022-10-22 00:00:00.000,1.0,16000,사우나 대인_남;찜질복;추가요금_남
a_a002398,호텔아띠,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-09-15 20:49:00.000,1.0,47000,인천(차이나타운)호텔아띠
a_a001600,국립공원공단 북한산생태탐방원,1,11,Y,2022-09-11 00:00:00.000,2022-09-12 00:00:00.000,3,2098210417.0,북한산생태탐방원,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001.0,1144010100.0,2022-08-20 23:34:00.000,1.0,80380,
a_a003367,호텔스위티안,0,1,Y,2022-10-16 00:00:00.000,2022-10-17 00:00:00.000,1,,,경기 가평군 설악면 자잠로 229,경기 가평군 설악면 사룡리 595-3,,,,5.0,320000,
a_a002303,더벙커,0,3,Y,2022-09-18 00:00:00.000,2022-09-19 00:00:00.000,2,,,경기 양평군 강하면 강하2로 401,경기 양평군 강하면 성덕리 283-31,,,,,0,
a_a001937,DW스테이,1,11,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,3,,AIRBNB,,,,,2022-09-04 00:00:00.000,1.0,142366,
a_a000741,JW메리어트동대문스퀘어서울,1,1,Y,2022-09-01 00:00:00.000,2022-09-03 00:00:00.000,2,5888500598.0,(주)동승 JW메리어트 동대문 스퀘어 서울,서울 종로구 종로 266,서울 종로구 종로6가 289-3,3100013.0,1111016400.0,2022-09-01 14:33:00.000,1.0,830665,
a_a003984,밀리오레호텔 명동,1,1,Y,2022-09-30 00:00:00.000,2022-10-02 00:00:00.000,2,7428600224.0,(주)위드이노베이션,,,,,2022-09-30 00:00:00.000,1.0,150210,명동밀리오레호텔 스탠다드더블
a_a000817,렉시호텔,1,1,Y,2022-08-30 00:00:00.000,2022-08-31 00:00:00.000,1,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-08-30 00:00:00.000,3.0,45000,숙박비
a_a009956,호텔그라모스,0,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,,서울 강남구 테헤란로33길 6-5,,,,,1.0,150000,
a_a003825,소노휴 양평,1,4,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,3,,소노문양평,경기 양평군 개군면 신내길7번길 55,,4451787.0,4183041025.0,2022-10-03 00:00:00.000,1.0,90000,[1박씩예약가능][룸온리특가]패밀리취사
a_a001540,하늘도화지펜션,0,3,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,4,,,경기 포천시 이동면 화동로 2274,경기 포천시 이동면 도평리 327,,,,1.0,165000,
a_a000655,뉴서울호텔,1,1,Y,2022-09-02 00:00:00.000,2022-09-04 00:00:00.000,3,2208155597.0,(주)케이지이니시스,서울 중구 통일로 92,서울 중구 순화동 1-170,3000008.0,1114016800.0,2022-08-05 17:17:00.000,1.0,179828,
a_a010333,동두천자연휴양림,1,9,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,4,,동두천자연휴양림,경기 동두천시 탑동가산로 1,,3352077.0,4125011100.0,2022-10-19 00:00:00.000,1.0,90000,105호(4인실)(28M2) | 기준4인 최대5인 무료숙박(0)
a_a001934,을왕리해수욕장 (삼양민박),0,8,Y,2022-09-10 00:00:00.000,2022-09-11 00:00:00.000,4,,,,,,,,5.0,60000,
a_a003014,룰루랄라캠핑장,0,5,Y,2022-09-23 00:00:00.000,2022-09-25 00:00:00.000,4,,,경기 용인시 처인구 동부로729번길 97,경기 용인시 처인구 해곡동 230,,,,5.0,110000,
a_a014274,소노휴 양평,1,1,Y,2022-11-02 00:00:00.000,2022-11-03 00:00:00.000,1,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-10-25 05:02:00.000,1.0,93000,"소노휴 양평(구, 소노문양평)"
a_a000184,코트야드 바이메리어트 서울 판교,2,1,Y,2022-08-06 00:00:00.000,2022-08-07 00:00:00.000,4,1448504846.0,판교테크노밸리호텔,경기 성남시 분당구 판교역로192번길 12,경기 성남시 분당구 삼평동 664,4340520.0,4113510900.0,2022-08-07 13:35:00.000,1.0,77000,숙박비
a_a003735,호텔더디자이너스 인천점,1,1,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,2,3621201235.0,호텔더디자이너스인천,인천 남동구 남동대로765번길 8,인천 남동구 구월동 1144-8,4259141.0,2820010100.0,2022-09-27 14:10:00.000,,0,LATECHECK-OUT(DELUXEDOUBLE)
a_a003329,애플밸리펜션,0,3,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,3,,,경기 가평군 상면 수목원로 262-39,경기 가평군 상면 행현리 556,,,,1.0,159000,
a_a001192,이비스 스타일 앰배서더 서울 용산,1,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,5278800686.0,주식회사 카카오페이,경기 성남시 분당구 판교역로 152,경기 성남시 분당구 백현동 537,3179025.0,4113511000.0,2022-08-27 00:00:00.000,1.0,185328,이비스스타일엠배서더서울용산
a_a004539,태리힐펜션,1,3,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,5,,가평 테리힐펜션,경기 가평군 조종면 운악청계로490번길 29-27,경기 가평군 조종면 운악리 355-18,4448219.0,4182034528.0,2022-10-01 15:00:00.000,3.0,159000,"판타지(독채,복층)"
a_a003349,L7 강남,0,1,Y,2022-10-05 00:00:00.000,2022-10-08 00:00:00.000,1,,,서울 강남구 테헤란로 415,서울 강남구 삼성동 142-42,,,,2.0,437550,
a_a000744,동물카라반펜션,1,3,Y,2022-09-08 00:00:00.000,2022-09-08 00:00:00.000,2,,가평 동물카라반&펜션,경기 가평군 상면 임초밤안골로 313,경기 가평군 상면 임초리 625,3216033.0,4182033024.0,2022-08-15 11:46:00.000,1.0,114000,아랍궁전5(글램핑)
a_a002212,그랜드하얏트서울,1,1,Y,2022-09-09 00:00:00.000,2022-09-10 00:00:00.000,1,1068107732.0,SEOULMIRAMARCORP.(HYATT),서울 용산구 소월로 322,,3101018.0,1117013100.0,2022-09-09 16:34:00.000,3.0,418660,호텔비
a_a014792,롯데몰 김포공항점,0,11,N,2022-11-05 00:00:00.000,2022-11-05 00:00:00.000,1,,,서울 강서구 하늘길 지하 77,서울 강서구 방화동 886,,,,,0,
c_c004837,앨리스호텔,0,1,Y,2022-10-07 00:00:00.000,2022-10-08 00:00:00.000,2,,,경기 수원시 팔달구 인계로94번길 39-10,경기 수원시 팔달구 인계동 1024-1,,,,1.0,70000,
a_a003605,파인트리글램핑&캠핑장,0,5,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,경기 포천시 이동면 화동로 1925-63,경기 포천시 이동면 연곡리 932,,,,1.0,175000,
b_b002933,가평힐링레저 글램핑&캠핑,1,5,Y,2022-08-24 00:00:00.000,2022-08-25 00:00:00.000,4,,가평 남이섬힐링레저펜션글램핑,,,,,2022-08-06 00:00:00.000,1.0,89000,힐링오페라2(리버뷰)
a_a003144,서울시 송파구 백제고분로,1,11,Y,2022-10-31 00:00:00.000,2022-11-01 00:00:00.000,2,,에어비앤비,,,,,2022-10-21 21:09:00.000,1.0,103977,집/아파트 전체.게스트2명. 반려동물1마리
a_a010149,e편한세상신곡포레스타뷰아파트,0,10,N,2022-10-22 00:00:00.000,2022-10-22 00:00:00.000,1,,,경기 의정부시 금신로 276,경기 의정부시 신곡동 817,,,,,0,
a_a002740,소피텔 앰배서더 서울,1,1,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,3,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-08-31 00:00:00.000,1.0,248946,소피텔 엠배서더 서울 호텔&서비스드 레지던스
a_a002056,국립유명산자연휴양림,0,9,Y,2022-09-09 00:00:00.000,2022-09-10 00:00:00.000,3,,,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,,,,1.0,16500,
a_a008083,모나코펜션,0,3,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,,경기 가평군 상면 임초밤안골로 252,경기 가평군 상면 행현리 591-2,,,,5.0,230000,
a_a001595,153은하캠프,0,5,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,,,,경기 가평군 가평읍 읍내리 967-18,,,,1.0,30000,
a_a002366,새연카라반리조트 가평현리1호점,0,4,Y,2022-09-18 00:00:00.000,2022-09-19 00:00:00.000,4,,,경기 가평군 조종면 운악청계로333번길 86,경기 가평군 조종면 신상리 475-3,,,,5.0,133040,
a_a002104,페어필드 바이메리어트 서울,1,1,Y,2022-09-14 00:00:00.000,2022-09-15 00:00:00.000,1,7108500856.0,페어필드바이메리어트서울,서울 영등포구 경인로 870,서울 영등포구 영등포동1가 143-3,3000028.0,1156010200.0,2022-09-14 23:14:00.000,1.0,61741,호텔비
a_a009661,시그니엘 서울,1,1,Y,2022-10-24 00:00:00.000,2022-10-25 00:00:00.000,3,,SIGNIEL,,,,,2022-10-22 00:00:00.000,1.0,321000,호텔비
a_a001838,수원 No.25-화성행궁점,1,2,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,수원 No.25-화성행궁점,경기 수원시 팔달구 정조로810번길 20,경기 수원시 팔달구 남수동 132-3,4328284.0,4111512700.0,2022-09-04 12:08:00.000,1.0,45000,No25.프리미어 슈퍼킹(Netflix.슈퍼킹베드.프리미엄토퍼)
a_a004359,밀레니엄호텔,3,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,,일산 밀레니엄,경기 고양시 일산서구 주화로 190,경기 고양시 일산서구 대화동 2223-1,3194023.0,4128710400.0,2022-09-26 10:00:00.000,1.0,80000,"디럭스트윈(55인CLTV, 넷플릭스;공기청정기;노하드PC)"
a_a003919,라마다앙코르바이윈덤 김포한강호텔,1,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-10-05 10:18:00.000,1.0,105200,HO-디럭스 패밀리트윈
a_a005442,파크뷰테라스호텔,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,,,,경기 파주시 야당동 1079-1,,,,1.0,85000,
a_a012495,넘버25,0,2,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,서울 금천구 가산로 32,서울 금천구 독산동 162-19,,,,1.0,90000,
a_a003653,더모스트펜션,0,3,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,,,경기 가평군 상면 수목원로 300-99,경기 가평군 상면 행현리 691-9,,,,5.0,259000,
a_a000110,에이든 바이 베스트웨스턴 청담,1,1,Y,2022-08-29 00:00:00.000,2022-08-30 00:00:00.000,1,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-07-18 19:38:00.000,1.0,88500,HO-헐리우드 더블
a_a002504,오브레펜션,1,3,Y,2022-09-25 00:00:00.000,2022-09-26 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-09-25 15:00:00.000,1.0,115200,화성(제부도) 오브레펜션
a_a004029,서울숲스테이,0,7,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,1,,,서울 성동구 왕십리로 108-1,서울 성동구 성수동1가 656-1066,,,,1.0,18000,
a_a004811,화이트아일랜드펜션,0,3,Y,2022-10-29 00:00:00.000,2022-10-29 00:00:00.000,8,,,경기 안산시 단원구 연목이길 96,경기 안산시 단원구 대부북동 1865-96,,,,5.0,340000,
a_a005193,호텔클로버,1,1,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,2,1343251856.0,호텔클로버,경기 안산시 상록구 양지편로 22,경기 안산시 상록구 이동 715-6,3190054.0,4127110200.0,2022-10-03 14:00:00.000,1.0,62179,호텔비
a_a013850,스파렉스 불가마사우나,0,11,N,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,경기 수원시 영통구 영통로 103,경기 수원시 영통구 망포동 570-5,,,,3.0,18000,
a_a004092,어반부띠크호텔,0,1,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,2,,,경기 안양시 동안구 흥안대로 497,경기 안양시 동안구 관양동 1504-6,,,,1.0,80000,
a_a009770,홀리데이인인천송도,0,1,Y,2022-10-29 00:00:00.000,2022-10-31 00:00:00.000,2,,,인천 연수구 인천타워대로 251,인천 연수구 송도동 33-1,,,,1.0,590000,
a_a000080,현대썬앤빌오피스텔,0,10,Y,2022-08-09 00:00:00.000,2022-08-16 00:00:00.000,2,,,경기 고양시 덕양구 삼송로 210,경기 고양시 덕양구 삼송동 289,,,,,0,
a_a001179,아띠 캠핑장,1,5,Y,2022-08-26 00:00:00.000,2022-08-28 00:00:00.000,4,,연천 아띠캠핑장,,,,,2022-08-26 00:00:00.000,1.0,45000,캠핑존 선착순01
a_a009402,월하여관,0,2,Y,2022-10-24 00:00:00.000,2022-10-25 00:00:00.000,1,,,서울 종로구 율곡로10길 24,서울 종로구 와룡동 33,,,,1.0,30000,
a_a012416,호텔 동양장,2,1,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,1,,종로(동묘앞역) HOTEL 동양장,서울 종로구 종로58길 12,서울 종로구 숭인동 249,4100359.0,1111017500.0,2022-10-27 16:21:00.000,1.0,30000,싱글베드룸
a_a002064,호텔 더 디자이너스 홍대,1,1,Y,2022-09-08 00:00:00.000,2022-09-09 00:00:00.000,2,2208115770.0,나이스정보통신㈜,,,,,2022-09-04 00:00:00.000,1.0,152640,HOTEL THE DESIGNERS HONGDAE DELUXE DOUBLE ROOM
